Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Via Tortona 35 Navigli 20144 Milan Italy,162,11/1/2015,8.6,Nhow Milan, Germany , Unwelcoming staff in the reception and bar I felt like they just try to get rid of me when I was checking in The staff at breakfast was very kind and helpful Unfortunately the breakfast it self was not very good Selection ok but the quality was poor The facilit is not properly maintained The shower was not pleasant They charge 7 euros For a bottle of bier I normally don t pay attention to the minibar prices but after been charged the same in the bar I had to check Why 7 euros for a bottle This is Italy Not a country with alcohol prohibition Finally I believe it was not worth the 200 Euros a night ,120, Bed was quite comfortable Interesting design of the hotel Location is nice ,14,5.4,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,10/13/2015,8.6,Nhow Milan, Germany , The dark grey of the immensely long corridors was depressing but gave me some sense of eternity The occasional bursts of orange provided some sense of hope but became tedious The masking fragrance of the corridors was foul ,40, I liked leaving the hotel for walks and I loved checking out ,14,5.8,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,9/6/2015,8.6,Nhow Milan, Lebanon , TV programs No English move Chantals No English news channels,11, I would like to see most some English move channels and more English news chandlers this is a must for such a nice hotel I would have likeed a bath tub in my bath room Some more vegetable at breakfast,41,8.3,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,4/18/2017,8.6,Nhow Milan, Belgium , Dark corridors but it is part of the overall design and it did not bother me much ,19, Comfortable bed interesting design good shower ,8,9.6,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,4/9/2017,8.6,Nhow Milan, United Kingdom , Mess at reception Traffic around was very hard ,10, Breakfast was good Bedroom was calm,7,7.5,"[' Business trip ', ' Family with young children ', ' Nhow Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,2/9/2017,8.6,Nhow Milan, United Kingdom , Internet was not very fast,6, Good breakfast selection,4,9.5,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,11/20/2016,8.6,Nhow Milan, Belgium , Location is bit out of the city center but worth it seen the price quality ratio,17, Good price Quality Clean and Well equiped rooms,9,8.3,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,10/10/2016,8.6,Nhow Milan, Sweden , The hotelroom was very dated worn out ,9, Good service in the restaurant and excellent breakfast ,10,6.7,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 1 night ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,8/6/2016,8.6,Nhow Milan, Israel , Lack of restaurants and supermarkets near the hotel,9, Very good staff and a wonderful hotel,8,8.3,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,8/1/2016,8.6,Nhow Milan, Malta , basic wifi is really basic and you have to pay for a high speed connection,16, modern and comfortable settings,5,9.6,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 1 night ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,5/30/2016,8.6,Nhow Milan, Israel , Price was a bit high Probably due to Football event in the city ,15, Staff were helpful and kind Breakfast was nice and had many options ,14,8.8,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 2 nights ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,5/8/2016,8.6,Nhow Milan, Switzerland , Nothing to complain about ,6, We had a great stay at nhow hotel Milano loved the various art works and the whole vibe of the hotel and location ,25,10.0,"[' Business trip ', ' Couple ', ' Nhow Double or Twin Room ', ' Stayed 1 night ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,5/3/2016,8.6,Nhow Milan, Qatar , A bit of a trek from the metro take a cab from Milano centrale ,16, Beautifully finished very stylish,5,10.0,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,4/19/2016,8.6,Nhow Milan, Sweden , Open shower and noise from toilet in the room,10, Great breakfast one of the best ones so far,10,8.3,"[' Business trip ', ' Couple ', ' Nhow Premium Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,3/5/2016,8.6,Nhow Milan, United Kingdom , Heat far too hot and couldn t sleep Air con not working,13, Breakfast and facilities Staff,5,9.2,"[' Business trip ', ' Solo traveler ', ' Nhow Premium Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,2/18/2016,8.6,Nhow Milan, Iran , The safe box didin t work,7, Design helpful staff,4,8.3,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,11/17/2015,8.6,Nhow Milan, United States of America , 40 surprise on bill for having room late till 4pm was told would be 10 ,17, Nice man on duty for our late arrival,9,2.5,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Tortona 35 Navigli 20144 Milan Italy,162,11/3/2015,8.6,Nhow Milan, United Arab Emirates , The breakfast menu barely changed for a week,9, The modern decoration and art feel,7,7.5,"[' Business trip ', ' Solo traveler ', ' Nhow Double or Twin Room ', ' Stayed 8 nights ', ' Submitted from a mobile device ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,5/6/2017,8.3,Holiday Inn Milan Garibaldi Station, United Arab Emirates , The room is very small and the surrounding area does not have any restaurants Have to walk but the location to the city centre is closer ,28, The start at the front desk were great Very helpful ,12,7.1,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,3/20/2017,8.3,Holiday Inn Milan Garibaldi Station, United Kingdom , It is the second time I am staying at this hotel The hotel is nice and the rooms are comfortable but the bathrooms are just a let down They are not nice and poorly done And during this specific stay the shower bath was blocked and I nearly slipped twice when trying to get in ,57, This hotel is good for its location if you land at Malpensa airport Malpensa Express stops at Garibaldi train station and the hotel is only a short walk away I also like that you can take the Tramway in front of the hotel to get to the city centre ,51,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Double or Twin Room ', ' Stayed 2 nights ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,3/18/2017,8.3,Holiday Inn Milan Garibaldi Station, Israel , Parking is expensive,4, Very good price for a nice location and good hotel It is next to the train station There is a tram just next to the hotel door Good service breakfast was very nice ,35,9.6,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,3/1/2017,8.3,Holiday Inn Milan Garibaldi Station, India , 1 Its not next to the station to what i expected it s almost 800m 1km walk 2 No Supermart around the hotel 3 No English Channel on Tv,30, 1 Wifi was great 2 Awesome Breakfast,8,7.1,"[' Business trip ', ' Couple ', ' Standard Double or Twin Room ', ' Stayed 3 nights ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,12/29/2016,8.3,Holiday Inn Milan Garibaldi Station, Italy , I booked a non smoking room however the receptionist gave me a smoking room without notice only after entering the room I realized the mistake but they were full I didn t believe it The availability of PC was fine but the printer wasn t connected the receptionist offered to print my document sent to his email address with a possible lack of confidentiality ,66, Perfect location for business Kettle in the room,9,7.5,"[' Business trip ', ' Group ', ' Standard Double or Twin Room ', ' Stayed 1 night ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,11/22/2016,8.3,Holiday Inn Milan Garibaldi Station, South Africa , The breakfast was under inspiring at best and quite costly at that the WiFi was often not working The staff were friendly enough but when complaining about WiFi they just pulled up their shoulders The hotel driver that was trust upon me to take me back to airport costed twice what a taxi would ,56, Nice large room and the location is on tram route and close to station so easy to get around ,21,5.8,"[' Business trip ', ' Solo traveler ', ' Double Room Disability Access Non Smoking ', ' Stayed 3 nights ']"
Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,45,10/12/2016,8.3,Holiday Inn Milan Garibaldi Station, Qatar , Lack of swimming pool,5, Courteus and accomodating staff ,6,10.0,"[' Business trip ', ' Group ', ' Standard Double or Twin Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,7/9/2017,8.7,Milan Suite Hotel, Turkey , It is not problem of hotel it is problem of Milano In the evenings everywhere is full of mosquito Hold some medicine with you for the bites ,29, I spent one week in this hotel for a technical conference in Politechnico di Milano Location of hotel is very good and you can transfer hotel by train from Malpensa airport You should get off from the train in Bovisa station and you can reach hotel by walk only in 20 minutes ticket price is 13 Euro Hotel is very close to bus station metro and tramvay You can buy tickets from hotel In bus station you can still use wireless Staff is very kind and helpful Rooms are quite large and everything you need is in the room even a microwave Breakfast was perfect You can drink freshly squeezed orange juice as much as you want I will visit this hotel if i come to Milano again ,130,10.0,"[' Business trip ', ' Couple ', ' Junior Suite 2 Adults ', ' Stayed 6 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,12/12/2016,8.7,Milan Suite Hotel, Denmark , It is a bit out of town but close enough to everything Bathrooms are a bit cold as the heating is a bit weak when the weather is cold and humid ,33, Very large rooms and great design Asian alike comfort and quality in Milan I have tried a bit all types of rooms on each floor and they are all good ,32,9.6,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,11/30/2016,8.7,Milan Suite Hotel, United Kingdom , The carpet in the room was stained in several parts Wi fi was working on and off The open corridors to reach the rooms are nice in summer but drafty in the cold season ,36, Staff was friendly and ready to help good size room and bathroom good sound insulation overall a comfortable hotel Unusual pleasant decor ,24,7.5,"[' Business trip ', ' Couple ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,11/25/2016,8.7,Milan Suite Hotel, Turkey , Nothing to say negative,5, Great breakfast huge room and bathroom really clean room reception clerk was friendly and helpful subway station was nearby free snacks and beverages near the elevator was nice ,30,8.8,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,5/30/2016,8.7,Milan Suite Hotel, United Kingdom , No restaurant and a bit of a walk from any public transport Room had stained carpets and bathroom could have been cleaner ,24, Room was spacious staff very helpful good value for money,11,7.5,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,11/20/2015,8.7,Milan Suite Hotel, Germany , Uncomfortable unflexible bed bad insulation of the windows lots of noise by night No nice area around far from expo area and far from city center Gym area was promoted but did not exist ,36, Very big and modern room and bathroom good internet connection prices for parking and breakfast ok ,18,5.8,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 3 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,10/18/2015,8.7,Milan Suite Hotel, Ireland , A little far from centre but public transport is excellent especially 57 bus from across the road Ristorante Dai 2 Fratelli is nearby and has excellent food ,29, Very large comfortable rooms with good WiFi signal Nice breakfast,11,9.2,"[' Business trip ', ' Couple ', ' Junior Suite 2 Adults ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,9/22/2015,8.7,Milan Suite Hotel, United Arab Emirates , The cleanseness and the room service was very poor when u compare it with the overall hotel value feels like a service for Two stars hotel ,28, The new extension of the hotel design wise ,10,5.4,"[' Business trip ', ' Group ', ' Junior Suite 2 Adults ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,5/14/2017,8.7,Milan Suite Hotel, Poland , Separate entrance to each room which seems to be not very safe ,14, Very clean nice personnel spacious appartment well equipped ,10,8.8,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,3/14/2017,8.7,Milan Suite Hotel, Saudi Arabia , car parking is chargeable,5, I like breakfast Room is large space,8,8.8,"[' Business trip ', ' Family with young children ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,1/26/2017,8.7,Milan Suite Hotel, Turkey , Air condition the winter comditions no air condition and room was very cold,14, Big room relaxing room,5,8.8,"[' Business trip ', ' Solo traveler ', ' Junior Suite 2 Adults ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,7/6/2016,8.7,Milan Suite Hotel, Romania , The room was very large also the bathroom great bed good parking ,14, Very home like hotel ,6,9.2,"[' Business trip ', ' Group ', ' Junior Suite 2 Adults ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Varesina 124 Certosa 20156 Milan Italy,69,5/20/2016,8.7,Milan Suite Hotel, United Arab Emirates , Little far from city center ,7, Asian style with big room and underground parking ,10,7.9,"[' Business trip ', ' Travelers with friends ', ' Junior Suite 2 Adults ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,6/12/2017,8.3,Klima Hotel Milano Fiere, Germany , At the Recption on arrival one of the Lady was not accommodating Dinner was very experience for the quality which was served ,24, Cleanliness Personal Price,4,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,4/10/2017,8.3,Klima Hotel Milano Fiere, Italy , The breakfast room cleaning the plates etc in the center of the room was very very noisy knives and forks clanging you could hardly hear yourself speak,28, Super big comfy bed nice rooms and clean bathroom great shuttle to station,14,7.1,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,12/22/2016,8.3,Klima Hotel Milano Fiere, Belgium , It needs a touch The restaurant is not a big deal or espectacular regular to bad I ordered pasta but they served noodles like pasta fruiti de mare disgusting ,31, Good hotel for short stop,6,5.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,12/9/2016,8.3,Klima Hotel Milano Fiere, Italy , In the middle of nowhere not very pleasant to drive in the area late night Parking was full and I parked in front of hotel found my car scratched the whole left driver side in the morning ,39, Clean and big rooms comfortable bed,7,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,11/26/2016,8.3,Klima Hotel Milano Fiere, United Kingdom , Bar closes at 23 00 on a Friday night with nothing else anywhere close to the hotel everywhere a 20 minute cab journey away Also all the cabs we took from the hotel were twice as expensive as apposed to our return journey breakfast definayely worth skipping can t even say average at best however that said I can highly recommend afternoon tea gorgeous cakes ,67, Lovely hotel rooms great,5,7.1,"[' Business trip ', ' Couple ', ' 2 rooms ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,10/28/2016,8.3,Klima Hotel Milano Fiere, Belgium , Isolated position with nothing around everything even the shuttle service shuts down at 11 PM sharp which is too early if you plan to go for dinner in Milan City,31, huge rooms pristine conditions very helpful concierge very useful shuttle service designed for business trips,16,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,10/4/2016,8.3,Klima Hotel Milano Fiere, Switzerland , Hotel very remote in an industrial area I would not recommend the restaurant expensive food not fresh ,19, Staffvery friendly comfortable bed bus service to the closest metro station ,13,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,5/16/2016,8.3,Klima Hotel Milano Fiere, Switzerland , There s not much in the area if you want to venture outside the hotel ,17, A nice good quality ie what you would expect for a 4 star hotel As you can on a map it s outside of the centre but the shuttle to Certosa works fine there s no ticket machine at Certosa but the shuttle driver stopped at a news stand to make sure I had a ticket If you need to be in that part of Milan it s great ,71,8.8,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,3/10/2016,8.3,Klima Hotel Milano Fiere, United Kingdom , Food at the restaurant was of poor quality and overpriced You need a car to get anywhere as there is nothing around the hotel at all No restaurants or bars near by ,34, Clean modern hotel,4,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,2/29/2016,8.3,Klima Hotel Milano Fiere, Italy , Water supply to the shower a bit inconstant a bad thing for a business hotel and wobbly shower head No power outlets close to the bed ,28, Good breakfast varied and fresh Big room nice mattress Excellent toiletries ,13,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,11/28/2015,8.3,Klima Hotel Milano Fiere, Italy , 25 to park and Restaurant quality price Given I was in a Biz Trip so I m not really paying w my wallet still I would have liked to be informed I would have probably left the car the office and w the same I would have taken a Cab and had dinner somewhere else,56, Staff very warm,4,5.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,8/10/2015,8.3,Klima Hotel Milano Fiere, Poland , the info od hotel shuttle comming from the train station to hotel NEEDS TO BE ANOUNCED on the Booking page because it WORKS EXCELENT but the first way to hotel ca 2km from the station in 37C was grose Just ASK for THE SHUTTLE and The hotel WILL HELP you From the TRAIN STATION ,56, Disign realli nice lobby and rooms relatively close to Expo 2015 bed big and comfortable blindes air condition windows good acoustic ,23,10.0,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 3 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,10/7/2016,8.3,Klima Hotel Milano Fiere, Turkey , Parking must be free,5, Everything was good,4,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Venezia Giulia 8 20157 Milan Italy,76,6/23/2016,8.3,Klima Hotel Milano Fiere, Belgium , Location a bit far from Milan down town ,10, Friendly staff Comfortable room with a nice bed Large breakfast choice ,13,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,3/19/2016,8.3,Klima Hotel Milano Fiere, Austria , No place to sit outside ,7, Relatively easy to find parking ,7,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,11/12/2015,8.3,Klima Hotel Milano Fiere, Saudi Arabia , the location is the worst you can imagine ,10, The staff room was clean and well furnished,9,7.5,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 3 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,10/2/2015,8.3,Klima Hotel Milano Fiere, United Kingdom , staff in resturant is very rude i felt racism towards english speaking guests ,15, location as it was near to the fair grounds ,11,5.0,"[' Business trip ', ' Solo traveler ', ' Suite ', ' Stayed 6 nights ']"
Via Venezia Giulia 8 20157 Milan Italy,76,9/21/2015,8.3,Klima Hotel Milano Fiere, Azerbaijan , It s quite close to Milan Expo but you need to bypass the Bridge which blocks the road It took 20 mins to walk,25, the room the cleaness,5,7.1,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Via Venezia Giulia 8 20157 Milan Italy,76,8/10/2015,8.3,Klima Hotel Milano Fiere, Slovenia , breakfast is very poor very cold hotel and industrial location,11, kindness of the staff,5,7.5,"[' Business trip ', ' Family with older children ', ' Double Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,7/13/2017,8.2,Radisson Blu Hotel Milan, United Kingdom , Very difficult to get downtown There is not metro but needs to make a few changes to go downtown When I arrived I was not asked if I wanted a bath or shower and was assigned a bath which caused that I had to change room Staff at breakfast not so friendly the manager lady was not so helpful I had asked for poached eggs and after 15 min when I asked for this I was told the machine did not work No consideration whatsoever for the customer ,90, Big room nicely decorated,5,5.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 5 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,4/10/2017,8.2,Radisson Blu Hotel Milan, France , Not very centrally located however there is a tram close to the hotel which takes you directly to the center 12 ,23, The room was extremely comfortable excellent breakfast selection the staff were very helpful especially Christina at the front desk the concierge was knowledable and recommended a really good restaurant ,31,8.8,"[' Business trip ', ' Couple ', ' Suite ', ' Stayed 4 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,2/20/2017,8.2,Radisson Blu Hotel Milan, United Kingdom , Parking a little pricey A little away from most attractions and the city Was good for the business meeting but not for the city centre,26, Good sized room very clean modern Had own secure car park ,13,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,4/14/2016,8.2,Radisson Blu Hotel Milan, Russia , Reception could be a bit more friendly ,9, The quality of products for breakfast is very high The room was hu uge very very clean bed is soft silence ,23,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,3/25/2016,8.2,Radisson Blu Hotel Milan, Italy , Breakfast was not really good The taps and door handles were not really clean The staff are not really friendly The internet connection was poor The location is far from the center without a car it s difficult to reach there ,43, The deign is different and innovative,7,5.4,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,7/21/2017,8.2,Radisson Blu Hotel Milan, Italy , Service at breakfast too slow ,7, Fast check in ,5,8.3,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,7/10/2017,8.2,Radisson Blu Hotel Milan, Bulgaria , Staff not veri friendli ,6, Very rich breackfast Very good espresso cafe ,9,5.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,5/26/2017,8.2,Radisson Blu Hotel Milan, Finland , Doors could be slight more quiet Some talk from corridor was heard Not really too much though ,19, Nice location next to my customer I do recommend ,11,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,5/25/2017,8.2,Radisson Blu Hotel Milan, Italy , Vista stanza tennis court in disuso camera 567,9, Swim pool and restaurant in the lobby,8,9.2,"[' Business trip ', ' Family with young children ', ' Deluxe Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,5/15/2017,8.2,Radisson Blu Hotel Milan, Syria , No parking and room service ,7, The coffee and room clean ,7,5.8,"[' Business trip ', ' Travelers with friends ', ' Deluxe Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,5/8/2017,8.2,Radisson Blu Hotel Milan, Italy , Nothing of note ,5, Super comfy bed and staff was extremely courteous,9,9.2,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,2/20/2017,8.2,Radisson Blu Hotel Milan, United Kingdom , Location not great but taxis are cheap,8, Outstanding room service restaurant food way above Radisson average ,11,9.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,2/17/2017,8.2,Radisson Blu Hotel Milan, Albania , The wardrobe missing in room ,7, It is a very nice hotel the staff was very kind and helpful,14,8.8,"[' Business trip ', ' Family with young children ', ' Deluxe Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,11/14/2016,8.2,Radisson Blu Hotel Milan, Slovenia , More free parking ,5, Excellent breakfast comfortable bed ,6,10.0,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 1 night ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,11/8/2016,8.2,Radisson Blu Hotel Milan, France , Very expensive breakfast,4, Sauna and swimming pool,5,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 2 nights ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,4/16/2016,8.2,Radisson Blu Hotel Milan, United Kingdom , Breakfast experience very poor,5, Bar staff good,4,5.4,"[' Business trip ', ' Couple ', ' Business Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,11/10/2015,8.2,Radisson Blu Hotel Milan, Malaysia , Food is lousy The drainage system in bathroom is bad,11, The room is big,5,5.0,"[' Business trip ', ' Solo traveler ', ' Deluxe Double or Twin Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Via Villapizzone 24 Certosa 20156 Milan Italy,140,8/19/2015,8.2,Radisson Blu Hotel Milan, United Arab Emirates , location no near by amenities at all,8, Friendly staff cleanness and comfort,6,7.9,"[' Business trip ', ' Couple ', ' Deluxe Double or Twin Room ', ' Stayed 4 nights ']"
Via Washington 66 Fiera Milano City 20146 Milan Italy,61,7/20/2017,7.6,Milan Marriott Hotel, Slovenia , I did not like that curtains do not ensure full blackout as in other Marriot room was full of light already at 4 45 ,26, Breakfast is very good room was quiet ,9,6.7,"[' Business trip ', ' Solo traveler ', ' Queen or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Via Washington 66 Fiera Milano City 20146 Milan Italy,61,4/13/2017,7.6,Milan Marriott Hotel, Indonesia , Looks old s the interior and not value for money and some fasility broken and the house keeping they not doing well,23, Customer service and transport was good,7,5.8,"[' Business trip ', ' Group ', ' Queen or Twin Room ', ' Stayed 8 nights ', ' Submitted from a mobile device ']"
