Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
54 Rue Saint Louis En L Ile 4th arr 75004 Paris France,61,7/6/2016,8.7,H tel Du Jeu De Paume, United Kingdom , Lift a bit temperamental,5, Quiet position mhistorical atmosphere,5,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,10,2/11/2017,8.1,Renaissance Paris Le Parc Trocadero Hotel, Ukraine , Better guidance to the room and proper facilities for the room keys First time I went to the wrong building second time my room key didn t work so I had to ask the reception to walk with me and to open the door with their key Perhaps my bad luck ,53, I wish I can remember my room number it was excellent It was located in an adjusted building facing the court yard I received it as a courtesy upgrade from the hotel because they had a messed up booking information from booking com in the hotel system my booking was one day ahead from my actual arrival I had a stressful flight the plain landed after the second attempt and on the way from the airport our taxi nearly missed the car crash at the tunnel so when I arrived to the hotel I was pretty much grumpy The reception staff was very patient during the messed check in multiplied by my emotions for which I am extremely greatful ,121,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Room with Garden View Free Wifi ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,10,1/17/2017,8.1,Renaissance Paris Le Parc Trocadero Hotel, Australia , Businesses centre is a small laptop kept dodgily next to the concierge ,14, Within walking distance to trocad ro Room was plush Very accommodating staff Decent not too great breakfast ,19,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Room with Garden View Free Wifi ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,10,9/25/2016,8.1,Renaissance Paris Le Parc Trocadero Hotel, Thailand , No English channels except news on TV staff were not friendly or helpful ,15, Location you can walk to the Eiffel Tower or Arch de Triomphe very easily It is in a nice neighborhood with leafy streets and cafes I liked the garden cafe and homey feel ,35,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
55 Bld Rochechouart 9th arr 75009 Paris France,37,7/6/2017,7.8,Hotel Carlton s Montmartre, Netherlands , Mosquitos in the room,5, I only stayed one night at this location Staff were friendly at check in and out the room was clean The hotel is close to a busy street and that can be noisy at night ,37,7.5,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 1 night ']"
55 Bld Rochechouart 9th arr 75009 Paris France,37,1/21/2017,7.8,Hotel Carlton s Montmartre, Turkey , Internet was very bed Bed wasn t comfortable ,10, Location is good That s the only thing I liked ,12,6.3,"[' Business trip ', ' Group ', ' Classic Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
55 Bld Rochechouart 9th arr 75009 Paris France,37,12/2/2015,7.8,Hotel Carlton s Montmartre, Lebanon , the hotel was under renovation and the rooms are small,11, the location is good friendly staff,7,7.0,"[' Business trip ', ' Group ', ' 2 rooms ', ' Stayed 4 nights ']"
55 rue Monge 5th arr 75005 Paris France,66,4/17/2017,9.4,Hotel Monge, Spain , the room was small,5, it may be considered a nice boutique hotel Very clean well maintained the staff was very friendly The room had some details with charme ,26,8.8,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ']"
55 rue Monge 5th arr 75005 Paris France,66,9/16/2016,9.4,Hotel Monge, United Kingdom , It would have been nice to have had movies on the TV or a DVD player and also a coffee machine in the room But that s no big issue ,32, What a stunning boutique hotel such attention to detail beautiful d cor Despite the rooms being very Paris in terms of size they are gorgeous I only booked a standard room but it was exquisite I had a supremely comfortable bed and pillows bespoke furniture and a fantastic bathroom Everything was pristine and beautifully finished I want to replicate everything at home The staff were out of this world charming attentive and very efficient all were very lovely people and clearly very proud of their hotel which is always nice to see I had the most fabulous stay next time I will try the hammam and beauty treatments A wonderful change from corporate and glitzy 5 hotels I m sold ,122,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
56 rue de Montorgueil 2nd arr 75002 Paris France,32,2/4/2017,7.5,Victoires Opera, Ireland , Had requested a quiet room but got a room at the front which was really noisy TV did not work nor did the Wifi,25, Location amazing Worth all the negatives to stay in this environment,12,7.1,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
56 rue de Montorgueil 2nd arr 75002 Paris France,32,10/13/2016,7.5,Victoires Opera, France , No room service as described in hotel service As per h tel was only one person in hotel at the dinner time The bedsheets Kind of old and not as most of hotel using duvet covers ,38, Location was great in an animated area ,9,5.4,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
56 rue de Montorgueil 2nd arr 75002 Paris France,32,11/11/2015,7.5,Victoires Opera, Germany , Rooms size bathroom too small,6, Very friendly staff and excellent location if you are going to la Defense business district Metro 1 is around the corner,22,6.3,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
56 rue de Montorgueil 2nd arr 75002 Paris France,32,3/8/2016,7.5,Victoires Opera, Belgium , shower attachement was broken you had to hold it in your hand ,14, Nice decorated rooms nice street,6,7.5,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ']"
56 rue de Montorgueil 2nd arr 75002 Paris France,32,10/8/2015,7.5,Victoires Opera, Sweden , The Staffs skills in dealing with their guests is probably one of the worst in Paris ,18, The location is probably one of the best in Paris ,12,6.3,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,7/2/2017,9.1,Le Burgundy Paris, United Arab Emirates , The junior suites on the website were decorated in a nicer way My suite 302 was a bit boring looking even though it was spacious and very comfortable I would have loved to see the extra design effort in my room ,43, Literally everyone working there was smiling and very polite and kind and extremely helpful I never waited more than a few mins for anything and service from everyone was done with a big smile What a great team thank you so much to everyone ,46,10.0,"[' Business trip ', ' Solo traveler ', ' Junior Suite ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,3/11/2017,9.1,Le Burgundy Paris, United Kingdom , What lets this hotel down is the food When we arrived at about 1 30pm and ordered a simple vegetarian pizza from the room service menu we were told that they had run out of them Afterwards when we came down to their terrace area and wanted a table we were told that all the tables had been reserved and the bar was occupied with a private party so we should go find ourselves a local caf When we ordered breakfast in the room the next morning the bowl of cereal had no spoon the basket of bread came with no plate and the cup of decaf coffee was ice cold ,113, Beautiful hotel in a fabulous location at the heart of Paris The staff are all friendly the rooms are luxurious and spacious this hotel is real hidden gem This is our second stay at this hotel and apart from my gripes about the food see the separate panel I would definitely recommend it If they sort the food part out I will happily revise my score to a 10 ,71,9.2,"[' Business trip ', ' Couple ', ' Deluxe Room ', ' Stayed 1 night ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,8/18/2016,9.1,Le Burgundy Paris, United Kingdom , Food service No understanding of food allergies Children not catered for ,13, Very comfy clean rooms Great location Reception and door staff very welcoming ,14,8.3,"[' Business trip ', ' Family with older children ', ' Classic Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,6/20/2016,9.1,Le Burgundy Paris, United States of America , Rooms are somewhat cozy The spa and pool are very cramped The bar is in my view anyway too loud and not particularly comfortable or inviting ,28, Pleasant hotel modern style ,6,7.5,"[' Business trip ', ' Solo traveler ', ' Deluxe Room ', ' Stayed 4 nights ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,5/31/2016,9.1,Le Burgundy Paris, United Kingdom , Toilets are separate from bathroom and the toilet was really quite small you can put your head on the door when on the toilet ,26, Great service valets are amazing remember you and when you leave and bring your luggage on time and just great Great casual fun pool,25,9.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,4/19/2016,9.1,Le Burgundy Paris, United Kingdom , The lady on reception could have been more genial and accommodating We asked if it was possible to check in early she said no without checking ,28, Perfect location easy to walk to most of the famous sights near Madeline Metro quiet street at night lovely bar area best hotel bed ever concierge staff lovely,29,9.6,"[' Business trip ', ' Couple ', ' Classic Room ', ' Stayed 2 nights ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,1/19/2016,9.1,Le Burgundy Paris, Netherlands , Staff did not know about our reservation ,9, Breakfast is great Rooms are spacious for Paris Very good bed and bathroom Very good location for shopping and visiting Paris ,23,9.2,"[' Business trip ', ' Couple ', ' Deluxe Room ', ' Stayed 2 nights ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,1/12/2017,9.1,Le Burgundy Paris, Switzerland , Swimming pool was empty and internet sucks,8, Comfort Very good staff,5,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
6 8 Rue Duphot 1st arr 75001 Paris France,109,3/25/2016,9.1,Le Burgundy Paris, Switzerland , Being given a room for disabled person without asking,10, The art the kindness the confort,7,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Room ', ' Stayed 1 night ']"
6 Avenue Fr miet 16th arr 75016 Paris France,14,9/30/2016,8.4,Hotel Sezz Paris, Taiwan , Feel the room design is too dark and not good smell Water is a bit small,17, Big bathroom Close to Eiffel Tower,7,3.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Fr miet 16th arr 75016 Paris France,14,6/8/2016,8.4,Hotel Sezz Paris, Switzerland , Breakfast was average Electronics in the room was not great ,12, Nice reaction to a problem in the reservation processing Nice and design room ,15,7.5,"[' Business trip ', ' Solo traveler ', ' Junior Suite ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,7/16/2017,8.1,Hotel Montaigne, Finland , First time ever in hotel there is no decent shower on hand held shower and cord was so short that you were not able to use that for showering Two times cleaning lady left my hotel room open after cleaning the room No idea how long door was open but was luckily nothing was stolen from the room I have never faced this before and will avoid this hotel ,71, Location of the hotel is excellent and lot of things to do within walking distance Room is clean and bed is confortable ,24,7.1,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,6/18/2017,8.1,Hotel Montaigne, Saudi Arabia , Too expensive for the type of accommodation and very limited facilities offered Also very limited breakfast options and expensive mini bar items Also beware of the type of room you booked that is the same as the photos ,40, The best thing about this property is its location close to the very expensive and famous shops in Paris The room was elegant and the decorations are great ,30,6.3,"[' Business trip ', ' Couple ', ' Classic Double Room ', ' Stayed 5 nights ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,4/26/2017,8.1,Hotel Montaigne, Saudi Arabia , Small rooms limited amenities over rated as 5 a bit over priced Many alternatives are there for less price ,21, Great location on the fashion street of Montaigne close to Eiffel tower Champs lys es Avenue etc ,19,7.5,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,12/14/2016,8.1,Hotel Montaigne, Germany , Breakfast offering does not live up to the restaurant quality Service was good but food offering needs improvement ,20, Great restaurant and rooms High Quality Hotel ,9,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 1 night ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,2/21/2017,8.1,Hotel Montaigne, Greece , Nothing to mention,4, Amazing location Comfy bed croissant are best in the world staff is extremely polite and helpful,17,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double Room with City View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,11/6/2016,8.1,Hotel Montaigne, Germany , Size of the room lack of light,8, Breakfast and terrace,4,7.9,"[' Business trip ', ' Solo traveler ', ' Classic Double Room with City View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,7/18/2016,8.1,Hotel Montaigne, Kuwait , Staff were not very nice Minimum breakfast options ,10, I loved the location The room was so clean ,11,8.3,"[' Business trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,2/20/2016,8.1,Hotel Montaigne, Greece , Breakfast could be richer,5, It is stylish with elegance and good located,9,8.3,"[' Business trip ', ' Couple ', ' Classic Double Room with City View ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Montaigne 8th arr 75008 Paris France,68,2/11/2016,8.1,Hotel Montaigne, Kuwait , Room size ,4, Location location location,4,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,7/9/2017,7.0,Hotel Royal Elys es, Germany , Broken plumbing Tiny elevator Staircase used for storage Staff bearly says hello Breakfast in the basement of bread and coffee ,22, Great location in a quiet street near major tourist attractions Air conditioned room ,15,5.4,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,2/25/2017,7.0,Hotel Royal Elys es, Israel , Door of the room didn t closed by itself but the hotel was fixed Elevator jumped when reached the desired floor and it wad freighting ,27, Bathroom was bed door was ripped and the shower had broken tiles and looked very old,17,7.5,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,10/20/2016,7.0,Hotel Royal Elys es, Egypt , Poor breakfast Old hotel Small beds rooms Not much clean Cannot be rated as 4 stars,17, The location was perfect also the staff was handsome and helpful ,13,5.8,"[' Business trip ', ' Family with young children ', ' Twin Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,8/25/2016,7.0,Hotel Royal Elys es, Ireland , It is stated on its website as a 4 star hotel where as I would say it should be a 3 star Rooms dated and in particular the bathroom needed updating,32, I loved the location of this hotel and I found the staff very helpful would definitely stay again,19,8.8,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,6/6/2016,7.0,Hotel Royal Elys es, United Kingdom , The Decoration in the room was shabby and the cold water tap in the shower did not work ,20, The breakfast was lovely The hotel is very close to the office and a great location ,18,7.5,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 1 night ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,2/18/2016,7.0,Hotel Royal Elys es, Poland , Breakfast almost nothing to eat just baquette jam croissant and ham ,13, Location is great it is very close to the Champs lys es 15 30 min walking distance from major places Very friendly and helpful staff ,27,7.9,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 3 nights ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,1/31/2016,7.0,Hotel Royal Elys es, Turkey , The rooms were bad smellling some personels were very impolite the evelator has got some problems the breakfast was very bad poor unsufficient the breakfast caffeteria is wery small but breakfast s price is 15 euro I first stayed such bad hotel which i booked by booking Com I have never advice this hotel,55, Only Its place was good,6,4.2,"[' Business trip ', ' Group ', ' Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,10/24/2015,7.0,Hotel Royal Elys es, Netherlands , Temp On room To hot so very difficult to sleep Open a window was no option due to The noise on the street,24, Close to Center and to Metro Friendly people st the desk,12,6.3,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,6/21/2017,7.0,Hotel Royal Elys es, Netherlands , The room is small Hotel is old But breakfastroom is just a corridor Terrible No Airco ,18, Only the location,4,5.4,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 1 night ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,3/26/2017,7.0,Hotel Royal Elys es, Saudi Arabia , the hotel needs renovation,5, the location of the hotel it s near every place ,12,8.8,"[' Business trip ', ' Solo traveler ', ' Single Room ', ' Stayed 4 nights ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,10/22/2016,7.0,Hotel Royal Elys es, Greece , Oldish bath door demolished curtains terrible room cupboard terrible too Too expensive ,14, Only the location ,5,4.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Avenue Victor Hugo 16th arr 75116 Paris France,36,10/20/2016,7.0,Hotel Royal Elys es, Portugal , Elevator with difficulties Small rooms,6, The bed was ok The location is very good ,11,7.5,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,6/17/2017,8.4,Mercure Paris Bercy Biblioth que, United Kingdom , I came to the breakfast room at 10 10 and was denied entrance because it was too late I was offered a plain platter to go and requested to take my breakfast elsewhere Since nowhere was stated that breakfast was only until 10 and I ordered it ahead it was quite disappointing Only a small soap in the bathroom TV jaggy almost unusable and Wifi very slow Overall this was IMO really overpriced 250 for the night with breakfast ,81, Room was quiet and clean Staff at the desk was kind and helpful ,15,5.8,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,6/5/2017,8.4,Mercure Paris Bercy Biblioth que, Belgium , The key card failed to open the door of the room on most occasions so that I had to go down again to ask for it to be activated each time again The shower cabin is too small although bathroom is generally OK and very clean ,48, Very clean very friendly staff non tourist area good cosy brasserie all day nearly next door ,18,8.8,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 4 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,6/21/2016,8.4,Mercure Paris Bercy Biblioth que, Canada , It is not located in a very lively area It is far away from the hustle and bustle Very few restaurants and shops nearby ,26, Good breakfast comfortable bed air conditioning worked well ,10,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 1 night ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,5/17/2016,8.4,Mercure Paris Bercy Biblioth que, United Kingdom , It is not made clear on the description that this hotel is permantly secured Even during the day and you have to be buzzed in due to people congregating in the area shouting and fighting all night in the road right below the hotel Parking is unsecure and on the road ,53, The rooms were comfy clean and the bathrooms were clean and spacious ,14,7.1,"[' Business trip ', ' Solo traveler ', ' 2 rooms ', ' Stayed 3 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,2/12/2016,8.4,Mercure Paris Bercy Biblioth que, India , The price could have been better and the reception area wasn t that impressive,15, Excellent Location Good and comfortable stay You have the metro station right in front and also good eateries next door You also have a Turkish Lebanese restaurant few yards away serving you HALAL meat just in case you are particular about it Staff was polite and friendly ,49,9.0,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,3/23/2017,8.4,Mercure Paris Bercy Biblioth que, United Kingdom , Room quite small over heated and dry ,9, Good location next to the Seine and close to Gare de Lyon friendly staff ,16,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,7/25/2016,8.4,Mercure Paris Bercy Biblioth que, United States of America , It would have been nice to have had a more modest breakfast at a lower cost as an option ,21, Staff were superb knowledgeable and friendly ,8,10.0,"[' Business trip ', ' Family with older children ', ' Standard Double Room ', ' Stayed 4 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,3/10/2016,8.4,Mercure Paris Bercy Biblioth que, Turkey , Breakfast needs more options ,6, very quiet room ,5,5.4,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 5 nights ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,2/2/2016,8.4,Mercure Paris Bercy Biblioth que, Poland , Very expensive breakfast 18 Euro for a simple meal it is really far beyond the acceptable limit,18, Internet electrical kettle close to metro station,8,7.1,"[' Business trip ', ' Solo traveler ', ' Standard Single Room ', ' Stayed 1 night ']"
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,81,12/7/2015,8.4,Mercure Paris Bercy Biblioth que, United Kingdom , Rooms too warm even with heating off ,9, Clean and comfortable Helpful staff ,7,8.8,"[' Business trip ', ' Group ', ' Standard Single Room ', ' Stayed 3 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,6/2/2017,8.3,H tel Balzac, Bahrain , 2nd day of check in we found a huge size of spider in the bathroom we killed it but it was horrible during check in the lady on the a female receptionist was very rued with us not smiling antagonize us we do not know why and she gave us very smallest room with very small bed that could accommodate 2 persons not same what the size expected and reserved by us we called the a female duty manager next day inside the room and she saw the huge spider in the bathroom and we told her that we book a big room then she immediately moved us to a spacious room with a side view ,118, location concierge was very helpful,6,6.3,"[' Business trip ', ' Group ', ' Superior Double Room ', ' Stayed 3 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,6/18/2016,8.3,H tel Balzac, Kuwait , only THE PILLOWS on the third day my neck and my wife s got stiff because of the bad pillows ,22, STAFF helpful and friendly LOCATION few steps away from Champs elysee arc de triomphe cleanness fast WI FI auto cleaning toilet Everything was great ,26,9.2,"[' Business trip ', ' Couple ', ' Deluxe Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
6 rue Balzac 8th arr 75008 Paris France,117,5/12/2016,8.3,H tel Balzac, United Kingdom , Pillows not very comfy either too low or too high Ordered bread basket and coffee in room one morning ans was charged for full continental 26 I was dreaming of fresh crusty baguette but got a very chewy not very fresh one instead so not very happy to pay such price for poor quality not in line with 5 star hotel ,63, Great concierge fabulous location Quiet hotel Room with beautiful view of Eiffel Tower,14,8.3,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 2 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,4/2/2016,8.3,H tel Balzac, Ireland , Rooms a little small perhaps Trouble fining a medium priced good local resturant near by ,17, In a world of modern boutique hotels it was a visual treat to stay where you shared a sense of history beautifully presented ,25,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ']"
6 rue Balzac 8th arr 75008 Paris France,117,12/5/2015,8.3,H tel Balzac, Jordan , My room was very small The first day was with no hot water The first day the water Basin was blocked,22, The hospitality of the Staff The staff was very helpful The location of the Hotel,16,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Single Room ', ' Stayed 3 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,11/8/2015,8.3,H tel Balzac, Belgium , 38 EUR per person for the breakfast buffet was crazy high for the level of breakfast buffet A reason for NOT coming back ,25, Good location very friendly staff nice comfortable rooms,9,8.8,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 1 night ']"
6 rue Balzac 8th arr 75008 Paris France,117,7/13/2017,8.3,H tel Balzac, Portugal , Wi Fi was down for service for a whole day ,12, A great option to stay near Les Champs Elysees ,11,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 3 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,3/19/2017,8.3,H tel Balzac, Lebanon , small room and a small bathroom ,8, Location is great ,5,6.7,"[' Business trip ', ' Group ', ' Superior Double Room ', ' Stayed 1 night ']"
6 rue Balzac 8th arr 75008 Paris France,117,10/26/2016,8.3,H tel Balzac, Saudi Arabia , breakfast variety limited,4, location and pleasant staff,5,6.7,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 4 nights ']"
6 rue Balzac 8th arr 75008 Paris France,117,4/24/2016,8.3,H tel Balzac, Spain , Having pre paid hotel still insisted on further deposit ,11, Location and comfort ,5,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ']"
6 rue Balzac 8th arr 75008 Paris France,117,2/9/2016,8.3,H tel Balzac, United Kingdom , Bath was v conjunsted,5, Staff was v coprative,5,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
6 rue Balzac 8th arr 75008 Paris France,117,9/20/2015,8.3,H tel Balzac, United Kingdom , No gym No spa Breakfast very basic at 38 too expensive,12, Size of room and the bathroom,7,6.7,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
6 Rue Blaise Desgoffe 6th arr 75006 Paris France,14,12/18/2016,8.3,Victoria Palace Hotel, United Kingdom , The hotel looks too old fashioned and will certainly benefit of a refurbishment ,15, Nice place very friendly and efficient staff ,9,8.3,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 2 nights ']"
6 Rue Blaise Desgoffe 6th arr 75006 Paris France,14,11/9/2016,8.3,Victoria Palace Hotel, United Kingdom , Paris doesn t feel like a particularly happy place right now ,13, very friendly and helpful staff,6,9.2,"[' Business trip ', ' Solo traveler ', ' Twin Room ', ' Stayed 1 night ']"
6 rue Buffault 9th arr 75009 Paris France,114,6/28/2017,8.3,Hotel Eug ne en Ville, United Kingdom , The bedrooms were very dark the lighting was inadequate for putting on makeup and the decor was dark with lots of black which didn t help ,28, Breakfast was good the beds were comfy ,9,8.3,"[' Business trip ', ' Group ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 1 night ']"
6 rue Buffault 9th arr 75009 Paris France,114,6/8/2017,8.3,Hotel Eug ne en Ville, China , Some rooms lost wifi signal completely Rooms are too small even for one person only,16, matress is good for the people who has back problem Location is the shining point,16,6.7,"[' Business trip ', ' Solo traveler ', ' Superior Double Room with Terrace ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
6 rue Buffault 9th arr 75009 Paris France,114,5/23/2017,8.3,Hotel Eug ne en Ville, Italy , I think the room was a bit smaller than I expected Not necessarily a bad thing but maybe the photos could be clearer ,25, The staff was lovely and it s an excellent location The receptionists were knowledgeable about restaurants and things to do and really helpful with check out at 5am I didn t eat at the hotel but the dining area looked great and the whole place had some quirky decorations which I loved My room was lovely shower was great and I had an amazing view as well Would recommend especially as it s so close to the whole Montmartre area one of my favourites and you can easily walk to loads of nice areas It s also really close to public transport ,104,7.5,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room 1 2 Adults ', ' Stayed 4 nights ']"
6 rue Buffault 9th arr 75009 Paris France,114,3/6/2017,8.3,Hotel Eug ne en Ville, Canada , Shower and bathroom were separate Room on the small side Breakfast nice but not much choice for continental option ,21, Very funky boutique hotel Rooms are all unique mine had a huge private terrace surrounded by rooftops of Paris Amazing rainfall shower Great location near Gare du Nord ,30,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
